product_1,product_2,p1_aisle,p1_rack,p2_aisle,p2_rack,same_aisle,same_rack,suggestion,lift,confidence,priority
HP Pavilion 15 Laptop,Lenovo Tab M10 Tablet,A2,R2,A1,R3,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Lenovo Tab M10 Tablet,0.8362935469996973,0.24475524475524474,Low
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Samsung Galaxy A52 Smartphone,0.8361204013377926,0.2463768115942029,Low
Boat Stone 200 Bluetooth Speaker,Samsung Galaxy A52 Smartphone,A4,R7,A1,R1,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Samsung Galaxy A52 Smartphone,0.8361204013377926,0.2463768115942029,Low
Lenovo Tab M10 Tablet,Samsung Galaxy A52 Smartphone,A1,R3,A1,R1,True,False,"⚠ Same aisle, different racks: Consider moving Lenovo Tab M10 Tablet closer to Samsung Galaxy A52 Smartphone",0.8361204013377926,0.2463768115942029,Low
Lenovo Tab M10 Tablet,JBL C200 Bass Earphones,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near JBL C200 Bass Earphones,0.8358771588371473,0.2556390977443609,Low
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near JBL C200 Bass Earphones,0.8358771588371473,0.2556390977443609,Low
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near JBL C200 Bass Earphones,0.8358771588371473,0.2556390977443609,Low
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,A4,R6,A3,R4,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Mi Fast Charger 20W,0.8357489741369574,0.07326732673267326,Low
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Dell Inspiron 3501 Laptop,0.8357489741369574,0.07326732673267326,Low
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Dell Inspiron 3501 Laptop,0.8357489741369574,0.07326732673267326,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,0.8357489741369574,0.07326732673267326,Low
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,A3,R4,A4,R6,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Amazfit Bip U Pro Smartwatch,0.8357489741369573,0.07034220532319391,Low
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Amazfit Bip U Pro Smartwatch,0.8357489741369573,0.07034220532319391,Low
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,A2,R2,A1,R1,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Samsung Galaxy A52 Smartphone,0.8357489741369573,0.07034220532319391,Low
Mi Fast Charger 20W,Samsung Galaxy A52 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Samsung Galaxy A52 Smartphone,0.8357489741369573,0.07034220532319391,Low
Xiaomi Redmi Note 11 Smartphone,HP Pavilion 15 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near HP Pavilion 15 Laptop,0.8356860530773573,0.24666666666666665,Low
Samsung Galaxy A52 Smartphone,HP Pavilion 15 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near HP Pavilion 15 Laptop,0.8356860530773573,0.24666666666666665,Low
JBL C200 Bass Earphones,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near HP Pavilion 15 Laptop,0.8356860530773573,0.24666666666666665,Low
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Mi Fast Charger 20W,0.8356239692138537,0.2533333333333333,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,0.8356239692138537,0.2533333333333333,Low
JBL C200 Bass Earphones,Mi Fast Charger 20W,A3,R4,A3,R4,True,True,✓ Already together: JBL C200 Bass Earphones and Mi Fast Charger 20W on same rack,0.8356239692138537,0.2533333333333333,Low
JBL C200 Bass Earphones,Mi Fast Charger 20W,A3,R4,A3,R4,True,True,✓ Already together: JBL C200 Bass Earphones and Mi Fast Charger 20W on same rack,0.8356239692138537,0.2533333333333333,Low
HP Pavilion 15 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Mi Fast Charger 20W,0.8356239692138537,0.2533333333333333,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,0.8356239692138537,0.2533333333333333,Low
Anker PowerCore 10K Powerbank,Boat Stone 200 Bluetooth Speaker,A3,R5,A4,R7,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Boat Stone 200 Bluetooth Speaker,0.8354015322656438,0.07421150278293136,Low
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,A1,R1,A4,R6,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Amazfit Bip U Pro Smartwatch,0.8354015322656438,0.075046904315197,Low
Amazfit Bip U Pro Smartwatch,Boat Stone 200 Bluetooth Speaker,A4,R6,A4,R7,True,False,"⚠ Same aisle, different racks: Consider moving Amazfit Bip U Pro Smartwatch closer to Boat Stone 200 Bluetooth Speaker",0.8354015322656438,0.07421150278293136,Low
Boat Stone 200 Bluetooth Speaker,Amazfit Bip U Pro Smartwatch,A4,R7,A4,R6,True,False,"⚠ Same aisle, different racks: Consider moving Boat Stone 200 Bluetooth Speaker closer to Amazfit Bip U Pro Smartwatch",0.8354015322656438,0.075046904315197,Low
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Xiaomi Redmi Note 11 Smartphone,0.8354015322656438,0.07421150278293136,Low
Boat Stone 200 Bluetooth Speaker,Anker PowerCore 10K Powerbank,A4,R7,A3,R5,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Anker PowerCore 10K Powerbank,0.8354015322656438,0.075046904315197,Low
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Xiaomi Redmi Note 11 Smartphone,0.8354015322656438,0.07421150278293136,Low
Xiaomi Redmi Note 11 Smartphone,Anker PowerCore 10K Powerbank,A1,R1,A3,R5,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Anker PowerCore 10K Powerbank,0.8354015322656438,0.075046904315197,Low
Boat Stone 200 Bluetooth Speaker,HP Pavilion 15 Laptop,A4,R7,A2,R2,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near HP Pavilion 15 Laptop,0.8350498246395369,0.24647887323943665,Low
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,A3,R5,A2,R2,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near HP Pavilion 15 Laptop,0.8350498246395369,0.24647887323943665,Low
Lenovo Tab M10 Tablet,HP Pavilion 15 Laptop,A1,R3,A2,R2,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near HP Pavilion 15 Laptop,0.8350498246395369,0.24647887323943665,Low
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near HP Pavilion 15 Laptop,0.8345381673102614,0.07524752475247524,Low
Amazfit Bip U Pro Smartwatch,Boat Stone 200 Bluetooth Speaker,A4,R6,A4,R7,True,False,"⚠ Same aisle, different racks: Consider moving Amazfit Bip U Pro Smartwatch closer to Boat Stone 200 Bluetooth Speaker",0.8345381673102614,0.07524752475247524,Low
Samsung Galaxy A52 Smartphone,HP Pavilion 15 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near HP Pavilion 15 Laptop,0.8345381673102614,0.07524752475247524,Low
Samsung Galaxy A52 Smartphone,Boat Stone 200 Bluetooth Speaker,A1,R1,A4,R7,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Boat Stone 200 Bluetooth Speaker,0.8345381673102614,0.07524752475247524,Low
HP Pavilion 15 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Amazfit Bip U Pro Smartwatch,0.8345381673102613,0.07024029574861367,Low
HP Pavilion 15 Laptop,Samsung Galaxy A52 Smartphone,A2,R2,A1,R1,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Samsung Galaxy A52 Smartphone,0.8345381673102613,0.07024029574861367,Low
Boat Stone 200 Bluetooth Speaker,Amazfit Bip U Pro Smartwatch,A4,R7,A4,R6,True,False,"⚠ Same aisle, different racks: Consider moving Boat Stone 200 Bluetooth Speaker closer to Amazfit Bip U Pro Smartwatch",0.8345381673102613,0.07024029574861367,Low
Boat Stone 200 Bluetooth Speaker,Samsung Galaxy A52 Smartphone,A4,R7,A1,R1,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Samsung Galaxy A52 Smartphone,0.8345381673102613,0.07024029574861367,Low
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Dell Inspiron 3501 Laptop,0.8333333333333333,0.24374999999999997,Low
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,A1,R3,A2,R2,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Dell Inspiron 3501 Laptop,0.8333333333333333,0.24374999999999997,Low
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Dell Inspiron 3501 Laptop,0.8333333333333333,0.24374999999999997,Low
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near JBL C200 Bass Earphones,0.8330841201350023,0.0741444866920152,Low
HP Pavilion 15 Laptop,Boat Stone 200 Bluetooth Speaker,A2,R2,A4,R7,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Boat Stone 200 Bluetooth Speaker,0.8330841201350023,0.0741444866920152,Low
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,A4,R6,A3,R4,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near JBL C200 Bass Earphones,0.8330841201350023,0.0741444866920152,Low
Amazfit Bip U Pro Smartwatch,Boat Stone 200 Bluetooth Speaker,A4,R6,A4,R7,True,False,"⚠ Same aisle, different racks: Consider moving Amazfit Bip U Pro Smartwatch closer to Boat Stone 200 Bluetooth Speaker",0.8330841201350023,0.0741444866920152,Low
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,A3,R4,A4,R6,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Amazfit Bip U Pro Smartwatch,0.8330841201350023,0.07303370786516854,Low
JBL C200 Bass Earphones,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near HP Pavilion 15 Laptop,0.8330841201350023,0.07303370786516854,Low
Boat Stone 200 Bluetooth Speaker,Amazfit Bip U Pro Smartwatch,A4,R7,A4,R6,True,False,"⚠ Same aisle, different racks: Consider moving Boat Stone 200 Bluetooth Speaker closer to Amazfit Bip U Pro Smartwatch",0.8330841201350023,0.07303370786516854,Low
Boat Stone 200 Bluetooth Speaker,HP Pavilion 15 Laptop,A4,R7,A2,R2,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near HP Pavilion 15 Laptop,0.8330841201350023,0.07303370786516854,Low
HP Pavilion 15 Laptop,Xiaomi Redmi Note 11 Smartphone,A2,R2,A1,R1,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Xiaomi Redmi Note 11 Smartphone,0.8330270733798849,0.2518518518518519,Low
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Xiaomi Redmi Note 11 Smartphone,0.8330270733798849,0.2518518518518519,Low
Samsung Galaxy A52 Smartphone,Xiaomi Redmi Note 11 Smartphone,A1,R1,A1,R1,True,True,✓ Already together: Samsung Galaxy A52 Smartphone and Xiaomi Redmi Note 11 Smartphone on same rack,0.8330270733798849,0.2518518518518519,Low
Xiaomi Redmi Note 11 Smartphone,Boat Stone 200 Bluetooth Speaker,A1,R1,A4,R7,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Boat Stone 200 Bluetooth Speaker,0.8327839272702037,0.2484472049689441,Low
Lenovo Tab M10 Tablet,Boat Stone 200 Bluetooth Speaker,A1,R3,A4,R7,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Boat Stone 200 Bluetooth Speaker,0.8327839272702037,0.2484472049689441,Low
JBL C200 Bass Earphones,Boat Stone 200 Bluetooth Speaker,A3,R4,A4,R7,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Boat Stone 200 Bluetooth Speaker,0.8327839272702037,0.2484472049689441,Low
JBL C200 Bass Earphones,Lenovo Tab M10 Tablet,A3,R4,A1,R3,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Lenovo Tab M10 Tablet,0.8324327481963957,0.0708955223880597,Low
Lenovo Tab M10 Tablet,JBL C200 Bass Earphones,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near JBL C200 Bass Earphones,0.8324327481963957,0.07436399217221135,Low
Samsung Galaxy A52 Smartphone,Lenovo Tab M10 Tablet,A1,R1,A1,R3,True,False,"⚠ Same aisle, different racks: Consider moving Samsung Galaxy A52 Smartphone closer to Lenovo Tab M10 Tablet",0.8324327481963957,0.0708955223880597,Low
JBL C200 Bass Earphones,Mi Fast Charger 20W,A3,R4,A3,R4,True,True,✓ Already together: JBL C200 Bass Earphones and Mi Fast Charger 20W on same rack,0.8324327481963957,0.0708955223880597,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,0.8324327481963957,0.0708955223880597,Low
Mi Fast Charger 20W,Samsung Galaxy A52 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Samsung Galaxy A52 Smartphone,0.8324327481963957,0.07436399217221135,Low
Mi Fast Charger 20W,JBL C200 Bass Earphones,A3,R4,A3,R4,True,True,✓ Already together: Mi Fast Charger 20W and JBL C200 Bass Earphones on same rack,0.8324327481963957,0.07436399217221135,Low
Lenovo Tab M10 Tablet,Samsung Galaxy A52 Smartphone,A1,R3,A1,R1,True,False,"⚠ Same aisle, different racks: Consider moving Lenovo Tab M10 Tablet closer to Samsung Galaxy A52 Smartphone",0.8324327481963957,0.07436399217221135,Low
Anker PowerCore 10K Powerbank,Mi Fast Charger 20W,A3,R5,A3,R4,True,False,"⚠ Same aisle, different racks: Consider moving Anker PowerCore 10K Powerbank closer to Mi Fast Charger 20W",0.8322785358833424,0.2523191094619666,Low
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,A4,R6,A3,R4,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Mi Fast Charger 20W,0.8322785358833424,0.2523191094619666,Low
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,A3,R4,A4,R6,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Amazfit Bip U Pro Smartwatch,0.8322785358833423,0.07476635514018692,Low
Mi Fast Charger 20W,Anker PowerCore 10K Powerbank,A3,R4,A3,R5,True,False,"⚠ Same aisle, different racks: Consider moving Mi Fast Charger 20W closer to Anker PowerCore 10K Powerbank",0.8322785358833423,0.07476635514018692,Low
Anker PowerCore 10K Powerbank,Mi Fast Charger 20W,A3,R5,A3,R4,True,False,"⚠ Same aisle, different racks: Consider moving Anker PowerCore 10K Powerbank closer to Mi Fast Charger 20W",0.8321901554505204,0.07087486157253599,Low
Lenovo Tab M10 Tablet,Anker PowerCore 10K Powerbank,A1,R3,A3,R5,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Anker PowerCore 10K Powerbank,0.8321901554505204,0.25048923679060664,Low
Anker PowerCore 10K Powerbank,Lenovo Tab M10 Tablet,A3,R5,A1,R3,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Lenovo Tab M10 Tablet,0.8321901554505204,0.07087486157253599,Low
Mi Fast Charger 20W,Anker PowerCore 10K Powerbank,A3,R4,A3,R5,True,False,"⚠ Same aisle, different racks: Consider moving Mi Fast Charger 20W closer to Anker PowerCore 10K Powerbank",0.8321901554505204,0.25048923679060664,Low
Xiaomi Redmi Note 11 Smartphone,Anker PowerCore 10K Powerbank,A1,R1,A3,R5,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Anker PowerCore 10K Powerbank,0.8321289361888495,0.2504708097928437,Low
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Xiaomi Redmi Note 11 Smartphone,0.8321289361888495,0.07364341085271318,Low
Anker PowerCore 10K Powerbank,Samsung Galaxy A52 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Samsung Galaxy A52 Smartphone,0.8321289361888495,0.07364341085271318,Low
Samsung Galaxy A52 Smartphone,Anker PowerCore 10K Powerbank,A1,R1,A3,R5,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Anker PowerCore 10K Powerbank,0.8321289361888495,0.2504708097928437,Low
Anker PowerCore 10K Powerbank,Boat Stone 200 Bluetooth Speaker,A3,R5,A4,R7,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Boat Stone 200 Bluetooth Speaker,0.8320456436467372,0.24822695035460993,Low
HP Pavilion 15 Laptop,Boat Stone 200 Bluetooth Speaker,A2,R2,A4,R7,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Boat Stone 200 Bluetooth Speaker,0.8320456436467372,0.24822695035460993,Low
Lenovo Tab M10 Tablet,Boat Stone 200 Bluetooth Speaker,A1,R3,A4,R7,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Boat Stone 200 Bluetooth Speaker,0.8320456436467372,0.24822695035460993,Low
Xiaomi Redmi Note 11 Smartphone,Samsung Galaxy A52 Smartphone,A1,R1,A1,R1,True,True,✓ Already together: Xiaomi Redmi Note 11 Smartphone and Samsung Galaxy A52 Smartphone on same rack,0.8319953291490292,0.24516129032258063,Low
Mi Fast Charger 20W,Samsung Galaxy A52 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Samsung Galaxy A52 Smartphone,0.8319953291490292,0.24516129032258063,Low
Boat Stone 200 Bluetooth Speaker,Samsung Galaxy A52 Smartphone,A4,R7,A1,R1,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Samsung Galaxy A52 Smartphone,0.8319953291490292,0.24516129032258063,Low
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,A4,R6,A1,R3,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Lenovo Tab M10 Tablet,0.8319771133313385,0.07224334600760456,Low
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,A1,R3,A4,R6,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Amazfit Bip U Pro Smartwatch,0.8319771133313385,0.07293666026871401,Low
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,A3,R5,A2,R2,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near HP Pavilion 15 Laptop,0.8319771133313385,0.07293666026871401,Low
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,A3,R5,A4,R6,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Amazfit Bip U Pro Smartwatch,0.8319771133313385,0.07293666026871401,Low
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,A4,R6,A3,R5,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Anker PowerCore 10K Powerbank,0.8319771133313385,0.07224334600760456,Low
HP Pavilion 15 Laptop,Lenovo Tab M10 Tablet,A2,R2,A1,R3,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Lenovo Tab M10 Tablet,0.8319771133313385,0.07224334600760456,Low
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,A2,R2,A3,R5,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Anker PowerCore 10K Powerbank,0.8319771133313385,0.07224334600760456,Low
Lenovo Tab M10 Tablet,HP Pavilion 15 Laptop,A1,R3,A2,R2,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near HP Pavilion 15 Laptop,0.8319771133313385,0.07293666026871401,Low
Lenovo Tab M10 Tablet,Boat Stone 200 Bluetooth Speaker,A1,R3,A4,R7,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Boat Stone 200 Bluetooth Speaker,0.8318721200505648,0.24817518248175183,Low
Amazfit Bip U Pro Smartwatch,Boat Stone 200 Bluetooth Speaker,A4,R6,A4,R7,True,False,"⚠ Same aisle, different racks: Consider moving Amazfit Bip U Pro Smartwatch closer to Boat Stone 200 Bluetooth Speaker",0.8318721200505648,0.24817518248175183,Low
Samsung Galaxy A52 Smartphone,Boat Stone 200 Bluetooth Speaker,A1,R1,A4,R7,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Boat Stone 200 Bluetooth Speaker,0.8318721200505648,0.24817518248175183,Low
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,A3,R5,A4,R6,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Amazfit Bip U Pro Smartwatch,0.8317490494296578,0.07291666666666667,Low
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,A4,R6,A3,R5,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Anker PowerCore 10K Powerbank,0.8317490494296578,0.07984790874524715,Low
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near JBL C200 Bass Earphones,0.8317490494296578,0.07984790874524715,Low
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,A4,R6,A3,R4,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near JBL C200 Bass Earphones,0.8317490494296578,0.07984790874524715,Low
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,A2,R2,A3,R5,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Anker PowerCore 10K Powerbank,0.8317490494296578,0.07984790874524715,Low
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,A3,R5,A2,R2,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near HP Pavilion 15 Laptop,0.8317490494296578,0.07291666666666667,Low
JBL C200 Bass Earphones,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near HP Pavilion 15 Laptop,0.8317490494296578,0.07291666666666667,Low
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,A3,R4,A4,R6,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Amazfit Bip U Pro Smartwatch,0.8317490494296578,0.07291666666666667,Low
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,A3,R5,A2,R2,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Dell Inspiron 3501 Laptop,0.8316008316008316,0.24324324324324326,Low
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Dell Inspiron 3501 Laptop,0.8316008316008316,0.24324324324324326,Low
Boat Stone 200 Bluetooth Speaker,Dell Inspiron 3501 Laptop,A4,R7,A2,R2,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Dell Inspiron 3501 Laptop,0.8316008316008316,0.24324324324324326,Low
Samsung Galaxy A52 Smartphone,Lenovo Tab M10 Tablet,A1,R1,A1,R3,True,False,"⚠ Same aisle, different racks: Consider moving Samsung Galaxy A52 Smartphone closer to Lenovo Tab M10 Tablet",0.8313798179141906,0.06900452488687782,Low
Lenovo Tab M10 Tablet,Samsung Galaxy A52 Smartphone,A1,R3,A1,R1,True,False,"⚠ Same aisle, different racks: Consider moving Lenovo Tab M10 Tablet closer to Samsung Galaxy A52 Smartphone",0.8313798179141906,0.24497991967871482,Low
Samsung Galaxy A52 Smartphone,HP Pavilion 15 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near HP Pavilion 15 Laptop,0.8313798179141906,0.06900452488687782,Low
HP Pavilion 15 Laptop,Samsung Galaxy A52 Smartphone,A2,R2,A1,R1,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Samsung Galaxy A52 Smartphone,0.8313798179141906,0.24497991967871482,Low
Boat Stone 200 Bluetooth Speaker,Mi Fast Charger 20W,A4,R7,A3,R4,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Mi Fast Charger 20W,0.8305614991239556,0.2517985611510792,Low
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Mi Fast Charger 20W,0.8305614991239556,0.2517985611510792,Low
Xiaomi Redmi Note 11 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Mi Fast Charger 20W,0.8305614991239556,0.2517985611510792,Low
