antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones'})","frozenset({'Samsung Galaxy A52 Smartphone', 'Anker PowerCore 10K Powerbank'})",0.09533333333333334,0.083,0.005666666666666667,0.05944055944055944,0.716151318560957,1.0,-0.0022459999999999997,0.9749516728624537,-0.30464793826862785,0.032818532818532815,-0.025691865386521878,0.06385682590501868
"frozenset({'Samsung Galaxy A52 Smartphone', 'JBL C200 Bass Earphones'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",0.08933333333333333,0.08983333333333333,0.005666666666666667,0.06343283582089553,0.7061169108077424,1.0,-0.0023584444444444443,0.9718114209827358,-0.3136692773754987,0.032660902977905866,-0.029006223232856045,0.06325630659319359
"frozenset({'Anker PowerCore 10K Powerbank', 'JBL C200 Bass Earphones'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone'})",0.096,0.08416666666666667,0.005666666666666667,0.05902777777777778,0.7013201320132014,1.0,-0.0024133333333333333,0.9732841328413284,-0.3202406227883935,0.032473734479465145,-0.02744919623900515,0.06317725522552256
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone'})","frozenset({'Anker PowerCore 10K Powerbank', 'JBL C200 Bass Earphones'})",0.08416666666666667,0.096,0.005666666666666667,0.06732673267326733,0.7013201320132013,1.0,-0.0024133333333333333,0.9692569002123144,-0.31741624346936537,0.032473734479465145,-0.031718216069394546,0.06317725522552256
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})","frozenset({'Samsung Galaxy A52 Smartphone', 'JBL C200 Bass Earphones'})",0.08983333333333333,0.08933333333333333,0.005666666666666667,0.06307977736549165,0.7061169108077424,1.0,-0.0023584444444444443,0.9719788778877887,-0.3137875215279882,0.032660902977905866,-0.028828941399533323,0.06325630659319359
"frozenset({'Samsung Galaxy A52 Smartphone', 'Anker PowerCore 10K Powerbank'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones'})",0.083,0.09533333333333334,0.005666666666666667,0.06827309236947791,0.716151318560957,1.0,-0.0022459999999999997,0.970956896551724,-0.30178707394634297,0.032818532818532815,-0.029911835995418672,0.06385682590501868
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",frozenset({'Anker PowerCore 10K Powerbank'}),0.028,0.301,0.005333333333333333,0.19047619047619047,0.6328112640404999,1.0,-0.0030946666666666666,0.8634705882352942,-0.3738122080850379,0.016477857878475798,-0.1581170379453641,0.10409745293466223
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank', 'JBL C200 Bass Earphones'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.026,0.30233333333333334,0.005333333333333333,0.20512820512820512,0.6784835891781867,1.0,-0.0025273333333333337,0.8777096774193548,-0.3272899939566607,0.016511867905056758,-0.13932889852622296,0.11138438922341899
"frozenset({'Anker PowerCore 10K Powerbank', 'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.025166666666666667,0.297,0.005333333333333333,0.2119205298013245,0.713537137378197,1.0,-0.0021411666666666662,0.8920420168067228,-0.2917010406811731,0.016833245660178853,-0.12102342844761803,0.11493894054600456
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})",frozenset({'JBL C200 Bass Earphones'}),0.027,0.30583333333333335,0.005333333333333333,0.19753086419753085,0.6458774851145422,1.0,-0.002924166666666668,0.8650384615384614,-0.36040755120067397,0.01628498727735369,-0.15601796274065186,0.10748477814781175
"frozenset({'Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones'})","frozenset({'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})",0.09533333333333334,0.08833333333333333,0.005333333333333333,0.05594405594405594,0.6333289352157276,1.0,-0.0030877777777777787,0.9656913580246913,-0.3902322577021373,0.029906542056074764,-0.03552754375423481,0.05816070721731099
"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",0.09,0.08983333333333333,0.005333333333333333,0.05925925925925926,0.6596578025149454,1.0,-0.002751666666666667,0.9675,-0.36182336182336183,0.03056351480420248,-0.033591731266149866,0.05931423074280217
"frozenset({'Anker PowerCore 10K Powerbank', 'JBL C200 Bass Earphones'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone'})",0.096,0.09366666666666666,0.005333333333333333,0.05555555555555555,0.5931198102016607,1.0,-0.003658666666666667,0.9596470588235294,-0.43144654088050316,0.028933092224231467,-0.042049773200931714,0.0562475286674575
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone'})","frozenset({'Anker PowerCore 10K Powerbank', 'JBL C200 Bass Earphones'})",0.09366666666666666,0.096,0.005333333333333333,0.056939501779359435,0.5931198102016607,1.0,-0.003658666666666667,0.9585811320754718,-0.4308143186100063,0.028933092224231467,-0.043208515730797085,0.0562475286674575
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})","frozenset({'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",0.08983333333333333,0.09,0.005333333333333333,0.05936920222634508,0.6596578025149453,1.0,-0.002751666666666667,0.9674358974358975,-0.3617810760667904,0.03056351480420248,-0.03366021733368672,0.05931423074280217
"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones'})",0.08833333333333333,0.09533333333333334,0.005333333333333333,0.06037735849056604,0.6333289352157276,1.0,-0.0030877777777777787,0.9627978580990628,-0.3883997204751923,0.029906542056074764,-0.03863961847026599,0.05816070721731099
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})",frozenset({'Anker PowerCore 10K Powerbank'}),0.022833333333333334,0.301,0.006166666666666667,0.27007299270072993,0.8972524674442856,1.0,-0.0007061666666666666,0.9576300000000001,-0.10489657648141346,0.019412381951731377,-0.04424464563557948,0.14528012868702056
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet', 'Anker PowerCore 10K Powerbank'})",frozenset({'Samsung Galaxy A52 Smartphone'}),0.026833333333333334,0.2946666666666667,0.006166666666666667,0.22981366459627328,0.779910626457941,1.0,-0.0017402222222222237,0.9157956989247312,-0.2247937680082961,0.019556025369978858,-0.09194660028883753,0.125370633203114
"frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone', 'Anker PowerCore 10K Powerbank'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.023833333333333335,0.297,0.006166666666666667,0.25874125874125875,0.8711826893645076,1.0,-0.0009118333333333331,0.9483867924528303,-0.13154868054581517,0.019597457627118644,-0.05442210705368596,0.13975222308555643
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone', 'Anker PowerCore 10K Powerbank'})",frozenset({'Lenovo Tab M10 Tablet'}),0.02266666666666667,0.2926666666666667,0.006166666666666667,0.27205882352941174,0.9295859573897894,1.0,-0.0004671111111111117,0.9716902356902356,-0.07192964445813237,0.01994609164420485,-0.02913455674446976,0.14656471928179016
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet'})","frozenset({'Samsung Galaxy A52 Smartphone', 'Anker PowerCore 10K Powerbank'})",0.088,0.083,0.006166666666666667,0.07007575757575758,0.844286235852501,1.0,-0.001137333333333333,0.9861018329938901,-0.1682113981463222,0.03741152679474216,-0.014094048445193479,0.07218647316538883
"frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",0.08483333333333333,0.08983333333333333,0.006166666666666667,0.07269155206286837,0.8091823977313733,1.0,-0.0014541944444444446,0.98151447740113,-0.20488184785416294,0.036597428288822946,-0.01883367288459802,0.07066859606853994
"frozenset({'Lenovo Tab M10 Tablet', 'Anker PowerCore 10K Powerbank'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone'})",0.08683333333333333,0.08416666666666667,0.006166666666666667,0.0710172744721689,0.8437695976891355,1.0,-0.0011418055555555556,0.9858453856749311,-0.1685819512115098,0.03741152679474216,-0.014357844070425218,0.07214230060242108
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone'})","frozenset({'Lenovo Tab M10 Tablet', 'Anker PowerCore 10K Powerbank'})",0.08416666666666667,0.08683333333333333,0.006166666666666667,0.07326732673267326,0.8437695976891355,1.0,-0.0011418055555555556,0.9853614672364672,-0.16817363554537273,0.03741152679474216,-0.014856002847957732,0.07214230060242108
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})","frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})",0.08983333333333333,0.08483333333333333,0.006166666666666667,0.0686456400742115,0.8091823977313733,1.0,-0.0014541944444444446,0.9826191899070386,-0.20577576176849788,0.036597428288822946,-0.01768824613999835,0.07066859606853994
"frozenset({'Samsung Galaxy A52 Smartphone', 'Anker PowerCore 10K Powerbank'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet'})",0.083,0.088,0.006166666666666667,0.07429718875502007,0.8442862358525008,1.0,-0.001137333333333333,0.9851973969631237,-0.16744779525433706,0.03741152679474216,-0.015025012330021842,0.07218647316538883
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'Anker PowerCore 10K Powerbank'}),0.02666666666666667,0.301,0.007,0.2625,0.8720930232558141,1.0,-0.0010266666666666662,0.9477966101694916,-0.1309523809523809,0.02182952182952183,-0.055078683834048604,0.14287790697674418
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet', 'Anker PowerCore 10K Powerbank'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.026833333333333334,0.30233333333333334,0.007,0.2608695652173913,0.8628541297157375,1.0,-0.001112611111111112,0.9439019607843138,-0.1403965060359212,0.021727884117951374,-0.059432061322420515,0.14201140884904845
"frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.023,0.297,0.007,0.30434782608695654,1.024740155174938,1.0,0.00016900000000000075,1.0105625,0.024711215089925537,0.022364217252396165,0.010452099696951002,0.16395842482799006
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})",frozenset({'Lenovo Tab M10 Tablet'}),0.027,0.2926666666666667,0.007,0.25925925925925924,0.8858516831181978,1.0,-0.0009020000000000009,0.9549000000000001,-0.11694541682873083,0.022388059701492536,-0.04723007644779562,0.14158862735172528
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet'})","frozenset({'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})",0.088,0.08833333333333333,0.007,0.07954545454545456,0.9005145797598629,1.0,-0.0007733333333333325,0.9904526748971193,-0.10804769001490303,0.04133858267716536,-0.009639355160378912,0.07939536878216125
"frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",0.087,0.08983333333333333,0.007,0.08045977011494254,0.8956560680698613,1.0,-0.0008154999999999994,0.98980625,-0.11316172899465753,0.04121687929342493,-0.010298732706527149,0.07919092401851023
"frozenset({'Lenovo Tab M10 Tablet', 'Anker PowerCore 10K Powerbank'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone'})",0.08683333333333333,0.09366666666666666,0.007,0.08061420345489444,0.860649858949051,1.0,-0.0011333888888888878,0.985803061934586,-0.15060534475121795,0.04034582132564842,-0.014401393760690207,0.07767364977015184
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone'})","frozenset({'Lenovo Tab M10 Tablet', 'Anker PowerCore 10K Powerbank'})",0.09366666666666666,0.08683333333333333,0.007,0.07473309608540926,0.860649858949051,1.0,-0.0011333888888888878,0.9869224358974359,-0.15156873379445598,0.04034582132564842,-0.013250852981847859,0.07767364977015184
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})","frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})",0.08983333333333333,0.087,0.007,0.07792207792207792,0.8956560680698612,1.0,-0.0008154999999999994,0.9901549295774649,-0.11347402597402591,0.04121687929342493,-0.009942959559607967,0.07919092401851023
"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet'})",0.08833333333333333,0.088,0.007,0.07924528301886792,0.9005145797598628,1.0,-0.0007733333333333325,0.9904918032786886,-0.10808292569298848,0.04133858267716536,-0.009599470374048326,0.07939536878216125
"frozenset({'Mi Fast Charger 20W', 'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'Anker PowerCore 10K Powerbank'}),0.0255,0.301,0.0055,0.21568627450980393,0.7165656960458603,1.0,-0.0021754999999999995,0.891225,-0.28870973093128954,0.017133956386292833,-0.1220511094280344,0.11697934987948669
"frozenset({'Mi Fast Charger 20W', 'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.02266666666666667,0.30233333333333334,0.0055,0.24264705882352938,0.8025812309488293,1.0,-0.0013528888888888896,0.9211909385113268,-0.20107672490669493,0.017214397496087636,-0.08555127736713421,0.13041945002918476
"frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.0245,0.297,0.0055,0.22448979591836732,0.7558578987150415,1.0,-0.0017765000000000003,0.9065000000000001,-0.24874855602618412,0.01740506329113924,-0.10314396028681744,0.12150415721844292
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})",frozenset({'Mi Fast Charger 20W'}),0.027,0.30316666666666664,0.0055,0.2037037037037037,0.6719198582859935,1.0,-0.0026854999999999987,0.8750930232558141,-0.3341420928207041,0.016940451745379875,-0.14273565600999225,0.11092276993871276
"frozenset({'Mi Fast Charger 20W', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})",0.089,0.08833333333333333,0.0055,0.06179775280898876,0.6995972016111935,1.0,-0.0023616666666666664,0.9717165668662675,-0.32034906065607127,0.032007759456838016,-0.029106669679354193,0.062030951876192494
"frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",0.0925,0.08983333333333333,0.0055,0.059459459459459456,0.6618863761720905,1.0,-0.002809583333333334,0.9677059386973179,-0.3601645123384255,0.031102733270499526,-0.03337177133185191,0.06034197462768891
"frozenset({'Mi Fast Charger 20W', 'Anker PowerCore 10K Powerbank'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone'})",0.08216666666666667,0.09366666666666666,0.0055,0.06693711967545639,0.7146311709123458,1.0,-0.002196277777777778,0.9713528985507246,-0.30317066530673287,0.03228962818003914,-0.029491960637598683,0.0628279904427104
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone'})","frozenset({'Mi Fast Charger 20W', 'Anker PowerCore 10K Powerbank'})",0.09366666666666666,0.08216666666666667,0.0055,0.05871886120996441,0.7146311709123457,1.0,-0.002196277777777778,0.9750894770006301,-0.30584094073959467,0.03228962818003914,-0.02554690988563892,0.0628279904427104
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})","frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone'})",0.08983333333333333,0.0925,0.0055,0.061224489795918366,0.6618863761720905,1.0,-0.002809583333333334,0.9666847826086956,-0.3594886230354212,0.031102733270499526,-0.03446337212570979,0.06034197462768891
"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'Anker PowerCore 10K Powerbank'})","frozenset({'Mi Fast Charger 20W', 'Amazfit Bip U Pro Smartwatch'})",0.08833333333333333,0.089,0.0055,0.06226415094339622,0.6995972016111935,1.0,-0.0023616666666666664,0.9714889336016097,-0.32018980906112304,0.032007759456838016,-0.029347803574757164,0.062030951876192494
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})",frozenset({'JBL C200 Bass Earphones'}),0.022166666666666668,0.30583333333333335,0.0055,0.24812030075187966,0.8112925365184076,1.0,-0.001279305555555556,0.9232416666666665,-0.19216326053758154,0.017054263565891473,-0.0831400229264639,0.13305197598901886
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.023,0.297,0.0055,0.23913043478260868,0.8051529790660226,1.0,-0.0013309999999999997,0.9239428571428572,-0.19852337981952417,0.017488076311605722,-0.08231801595645989,0.1288244766505636
"frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones'})",frozenset({'Boat Stone 200 Bluetooth Speaker'}),0.0305,0.29833333333333334,0.0055,0.18032786885245902,0.6044509570473486,1.0,-0.003599166666666667,0.8560333333333333,-0.40297825093070344,0.017010309278350517,-0.16817880923640044,0.09938181152120158
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones'})",frozenset({'Dell Inspiron 3501 Laptop'}),0.0235,0.2925,0.0055,0.23404255319148934,0.8001454809965448,1.0,-0.00137375,0.9236805555555556,-0.20368448365334718,0.017713365539452495,-0.08262536651379596,0.12642298599745408
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones'})",0.08,0.09533333333333334,0.0055,0.06874999999999999,0.721153846153846,1.0,-0.0021266666666666673,0.9714541387024608,-0.2959183673469389,0.0323846908734053,-0.029384672070744307,0.06322115384615384
"frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones'})",0.09016666666666667,0.089,0.0055,0.060998151571164505,0.6853724895636462,1.0,-0.002524833333333334,0.9701791338582677,-0.33535147818964667,0.03166986564299424,-0.03073748455415531,0.061397952190076634
"frozenset({'Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones'})","frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})",0.0895,0.08416666666666667,0.0055,0.061452513966480445,0.7301288788096686,1.0,-0.0020329166666666664,0.975798611111111,-0.2887392292396553,0.03270564915758176,-0.024801622602569125,0.0633995243099729
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones'})",0.08416666666666667,0.0895,0.0055,0.06534653465346535,0.7301288788096687,1.0,-0.0020329166666666664,0.9741578389830509,-0.28754125412541254,0.03270564915758176,-0.026527693955557,0.0633995243099729
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones'})","frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch'})",0.089,0.09016666666666667,0.0055,0.06179775280898876,0.6853724895636462,1.0,-0.002524833333333334,0.9697624750499002,-0.33506591170485717,0.03166986564299424,-0.031180341298052295,0.061397952190076634
"frozenset({'Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones'})","frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker'})",0.09533333333333334,0.08,0.0055,0.05769230769230769,0.7211538461538461,1.0,-0.0021266666666666673,0.976326530612245,-0.2994321115126485,0.0323846908734053,-0.02424749163879599,0.06322115384615384
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})",frozenset({'Mi Fast Charger 20W'}),0.022166666666666668,0.30316666666666664,0.005,0.22556390977443608,0.7440260905149074,1.0,-0.0017201944444444443,0.8997944983818771,-0.26026637303151673,0.015608740894901146,-0.11136487475565256,0.1210282440570916
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.022,0.297,0.005,0.2272727272727273,0.7652280379553108,1.0,-0.001533999999999999,0.909764705882353,-0.23879202988792017,0.01592356687898089,-0.09918530971162544,0.12205387205387207
"frozenset({'Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W', 'Amazfit Bip U Pro Smartwatch'})",frozenset({'Boat Stone 200 Bluetooth Speaker'}),0.0275,0.29833333333333334,0.005,0.18181818181818182,0.6094464195022854,1.0,-0.003204166666666667,0.8575925925925927,-0.39721074380165294,0.015584415584415583,-0.16605484776506155,0.09928897917724734
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W'})",frozenset({'Dell Inspiron 3501 Laptop'}),0.024,0.2925,0.005,0.20833333333333334,0.7122507122507123,1.0,-0.0020199999999999992,0.8936842105263159,-0.2927536231884057,0.01605136436597111,-0.11896348645465249,0.11271367521367522
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker'})","frozenset({'Mi Fast Charger 20W', 'Amazfit Bip U Pro Smartwatch'})",0.08,0.089,0.005,0.0625,0.702247191011236,1.0,-0.0021199999999999995,0.9717333333333333,-0.3154761904761904,0.030487804878048783,-0.029088913282107567,0.05933988764044944
"frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W'})",0.09016666666666667,0.08516666666666667,0.005,0.055452865064695,0.6511099616206849,1.0,-0.002679194444444445,0.9685417482061318,-0.37065033183332635,0.029354207436399216,-0.03248001632571142,0.05708063996874672
"frozenset({'Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W'})","frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})",0.08766666666666667,0.08416666666666667,0.005,0.057034220532319393,0.6776343033542899,1.0,-0.0023786111111111117,0.9712264784946236,-0.3427256353812288,0.029970029970029972,-0.029625964841871456,0.0582200805631894
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W'})",0.08416666666666667,0.08766666666666667,0.005,0.0594059405940594,0.6776343033542898,1.0,-0.0023786111111111117,0.9699543859649123,-0.3418636218460557,0.029970029970029972,-0.030976316484406942,0.0582200805631894
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W'})","frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch'})",0.08516666666666667,0.09016666666666667,0.005,0.05870841487279843,0.6511099616206849,1.0,-0.002679194444444445,0.966579695079695,-0.3693728194974744,0.029354207436399216,-0.03457584003722467,0.05708063996874672
"frozenset({'Mi Fast Charger 20W', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker'})",0.089,0.08,0.005,0.05617977528089888,0.702247191011236,1.0,-0.0021199999999999995,0.9747619047619048,-0.3176029962546816,0.030487804878048783,-0.02589154860771861,0.05933988764044944
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})",frozenset({'Samsung Galaxy A52 Smartphone'}),0.022166666666666668,0.2946666666666667,0.005166666666666667,0.23308270676691728,0.7910046609737011,1.0,-0.001365111111111112,0.9196993464052288,-0.21272525008549018,0.01657754010695187,-0.08731185240985265,0.1253083217092505
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.0235,0.297,0.005166666666666667,0.21985815602836878,0.7402631516106694,1.0,-0.001812833333333333,0.9011181818181819,-0.2643352734607579,0.016384778012684988,-0.10973235273347255,0.11862717004560976
"frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone'})",frozenset({'Boat Stone 200 Bluetooth Speaker'}),0.024166666666666666,0.29833333333333334,0.005166666666666667,0.21379310344827587,0.7166249277595839,1.0,-0.0020430555555555558,0.8924707602339181,-0.28836917527592093,0.016281512605042014,-0.12048488819723155,0.11555576960123291
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone'})",frozenset({'Dell Inspiron 3501 Laptop'}),0.024833333333333332,0.2925,0.005166666666666667,0.2080536912751678,0.7112946710262147,1.0,-0.0020970833333333327,0.8933686440677967,-0.2938966660957037,0.016550987720234916,-0.11935874024711264,0.11285875446949273
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone'})",0.08,0.08416666666666667,0.005166666666666667,0.06458333333333333,0.7673267326732672,1.0,-0.0015666666666666667,0.9790645879732739,-0.2478902953586498,0.03249475890985324,-0.021383075523202923,0.06298473597359736
"frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone'})",0.09016666666666667,0.088,0.005166666666666667,0.05730129390018484,0.651151067047555,1.0,-0.0027679999999999996,0.9674352941176471,-0.370608121929358,0.029865125240847785,-0.033660861951551706,0.05800670755615303
