product,recommended_product,product_category,recommended_category,type,lift,confidence,support
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.8774495466510674,0.08365019011406843,0.007333333333333333
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,Charger,Smartwatch,cross_category,0.8774495466510674,0.08365019011406843,0.007333333333333333
Mi Fast Charger 20W,JBL C200 Bass Earphones,Charger,Earphones,cross_category,0.8774495466510674,0.08365019011406843,0.007333333333333333
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.8745254705543298,0.07885304659498207,0.007333333333333333
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,Earphones,Laptop,cross_category,0.8745254705543298,0.07885304659498207,0.007333333333333333
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,Charger,Smartwatch,cross_category,0.8745254705543298,0.07885304659498207,0.007333333333333333
Mi Fast Charger 20W,Dell Inspiron 3501 Laptop,Charger,Laptop,cross_category,0.8745254705543298,0.07885304659498207,0.007333333333333333
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.9206369133555123,0.08193668528864059,0.007333333333333333
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,Laptop,Charger,cross_category,0.9206369133555123,0.08193668528864059,0.007333333333333333
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.9206369133555123,0.08193668528864059,0.007333333333333333
JBL C200 Bass Earphones,Mi Fast Charger 20W,Earphones,Charger,cross_category,0.9206369133555123,0.08193668528864059,0.007333333333333333
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.7974185891254357,0.23497267759562843,0.007166666666666667
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.7974185891254357,0.23497267759562843,0.007166666666666667
JBL C200 Bass Earphones,Samsung Galaxy A52 Smartphone,Earphones,Smartphone,cross_category,0.7974185891254357,0.23497267759562843,0.007166666666666667
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.9696514140749788,0.296551724137931,0.007166666666666667
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.9696514140749788,0.296551724137931,0.007166666666666667
Samsung Galaxy A52 Smartphone,JBL C200 Bass Earphones,Smartphone,Earphones,cross_category,0.9696514140749788,0.296551724137931,0.007166666666666667
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.9363601720289618,0.27388535031847133,0.007166666666666667
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,Earphones,Laptop,cross_category,0.9363601720289618,0.27388535031847133,0.007166666666666667
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.9363601720289618,0.27388535031847133,0.007166666666666667
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,1.0054246165357277,0.2986111111111111,0.007166666666666667
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,1.0054246165357277,0.2986111111111111,0.007166666666666667
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,1.0054246165357277,0.2986111111111111,0.007166666666666667
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.8897288051424944,0.07948243992606284,0.007166666666666667
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.8897288051424944,0.07948243992606284,0.007166666666666667
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.8897288051424944,0.07948243992606284,0.007166666666666667
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.8897288051424944,0.07948243992606284,0.007166666666666667
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8809549825174825,0.07517482517482517,0.007166666666666667
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.8809549825174825,0.07517482517482517,0.007166666666666667
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,Earphones,Laptop,cross_category,0.8809549825174825,0.07517482517482517,0.007166666666666667
JBL C200 Bass Earphones,Samsung Galaxy A52 Smartphone,Earphones,Smartphone,cross_category,0.8809549825174825,0.07517482517482517,0.007166666666666667
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.951380054206538,0.08514851485148515,0.007166666666666667
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.951380054206538,0.08514851485148515,0.007166666666666667
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.951380054206538,0.08514851485148515,0.007166666666666667
Samsung Galaxy A52 Smartphone,JBL C200 Bass Earphones,Smartphone,Earphones,cross_category,0.951380054206538,0.08514851485148515,0.007166666666666667
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.9513800542065379,0.08007448789571694,0.007166666666666667
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.9513800542065379,0.08007448789571694,0.007166666666666667
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.9513800542065379,0.08007448789571694,0.007166666666666667
JBL C200 Bass Earphones,Samsung Galaxy A52 Smartphone,Earphones,Smartphone,cross_category,0.9513800542065379,0.08007448789571694,0.007166666666666667
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8809549825174825,0.083984375,0.007166666666666667
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.8809549825174825,0.083984375,0.007166666666666667
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.8809549825174825,0.083984375,0.007166666666666667
Samsung Galaxy A52 Smartphone,JBL C200 Bass Earphones,Smartphone,Earphones,cross_category,0.8809549825174825,0.083984375,0.007166666666666667
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.8897288051424944,0.08022388059701492,0.007166666666666667
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,Earphones,Laptop,cross_category,0.8897288051424944,0.08022388059701492,0.007166666666666667
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.8897288051424944,0.08022388059701492,0.007166666666666667
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.8897288051424944,0.08022388059701492,0.007166666666666667
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.8133461058795886,0.2459016393442623,0.0075
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.8133461058795886,0.2459016393442623,0.0075
JBL C200 Bass Earphones,Xiaomi Redmi Note 11 Smartphone,Earphones,Smartphone,cross_category,0.8133461058795886,0.2459016393442623,0.0075
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.9254022929412369,0.2830188679245283,0.0075
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.9254022929412369,0.2830188679245283,0.0075
Xiaomi Redmi Note 11 Smartphone,JBL C200 Bass Earphones,Smartphone,Earphones,cross_category,0.9254022929412369,0.2830188679245283,0.0075
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.9157509157509158,0.26785714285714285,0.0075
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,Earphones,Laptop,cross_category,0.9157509157509158,0.26785714285714285,0.0075
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.9157509157509158,0.26785714285714285,0.0075
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,1.074575542660649,0.3191489361702127,0.0075
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,1.074575542660649,0.3191489361702127,0.0075
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,1.074575542660649,0.3191489361702127,0.0075
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.9242144177449169,0.08317929759704251,0.0075
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.9242144177449169,0.08317929759704251,0.0075
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.9242144177449169,0.08317929759704251,0.0075
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.9242144177449169,0.08317929759704251,0.0075
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.9183423580310738,0.07867132867132866,0.0075
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.9183423580310738,0.07867132867132866,0.0075
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,Earphones,Laptop,cross_category,0.9183423580310738,0.07867132867132866,0.0075
JBL C200 Bass Earphones,Xiaomi Redmi Note 11 Smartphone,Earphones,Smartphone,cross_category,0.9183423580310738,0.07867132867132866,0.0075
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8946499930416113,0.0800711743772242,0.0075
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.8946499930416113,0.0800711743772242,0.0075
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.8946499930416113,0.0800711743772242,0.0075
Xiaomi Redmi Note 11 Smartphone,JBL C200 Bass Earphones,Smartphone,Earphones,cross_category,0.8946499930416113,0.0800711743772242,0.0075
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8946499930416112,0.08379888268156424,0.0075
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.8946499930416112,0.08379888268156424,0.0075
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.8946499930416112,0.08379888268156424,0.0075
JBL C200 Bass Earphones,Xiaomi Redmi Note 11 Smartphone,Earphones,Smartphone,cross_category,0.8946499930416112,0.08379888268156424,0.0075
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.9183423580310739,0.08754863813229571,0.0075
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.9183423580310739,0.08754863813229571,0.0075
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.9183423580310739,0.08754863813229571,0.0075
Xiaomi Redmi Note 11 Smartphone,JBL C200 Bass Earphones,Smartphone,Earphones,cross_category,0.9183423580310739,0.08754863813229571,0.0075
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.9242144177449167,0.08333333333333333,0.0075
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,Earphones,Laptop,cross_category,0.9242144177449167,0.08333333333333333,0.0075
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.9242144177449167,0.08333333333333333,0.0075
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.9242144177449167,0.08333333333333333,0.0075
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.7454959618968731,0.2181818181818182,0.006
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.7454959618968731,0.2181818181818182,0.006
Mi Fast Charger 20W,Lenovo Tab M10 Tablet,Charger,Tablet,cross_category,0.7454959618968731,0.2181818181818182,0.006
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,Smartwatch,Charger,cross_category,0.7969568056790552,0.24161073825503357,0.006
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,Laptop,Charger,cross_category,0.7969568056790552,0.24161073825503357,0.006
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,Tablet,Charger,cross_category,0.7969568056790552,0.24161073825503357,0.006
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8260196179659268,0.24161073825503357,0.006
Mi Fast Charger 20W,Dell Inspiron 3501 Laptop,Charger,Laptop,cross_category,0.8260196179659268,0.24161073825503357,0.006
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.8260196179659268,0.24161073825503357,0.006
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8302200083022002,0.24657534246575344,0.006
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,Charger,Smartwatch,cross_category,0.8302200083022002,0.24657534246575344,0.006
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.8302200083022002,0.24657534246575344,0.006
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,Smartwatch,Charger,cross_category,0.781331953944822,0.066543438077634,0.006
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.781331953944822,0.066543438077634,0.006
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,Laptop,Charger,cross_category,0.781331953944822,0.066543438077634,0.006
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.781331953944822,0.066543438077634,0.006
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8391999627022237,0.06741573033707865,0.006
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.8391999627022237,0.06741573033707865,0.006
Mi Fast Charger 20W,Dell Inspiron 3501 Laptop,Charger,Laptop,cross_category,0.8391999627022237,0.06741573033707865,0.006
Mi Fast Charger 20W,Lenovo Tab M10 Tablet,Charger,Tablet,cross_category,0.8391999627022237,0.06741573033707865,0.006
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.7777393708952645,0.06818181818181819,0.006
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,Smartwatch,Charger,cross_category,0.7777393708952645,0.06818181818181819,0.006
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.7777393708952645,0.06818181818181819,0.006
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,Tablet,Charger,cross_category,0.7777393708952645,0.06818181818181819,0.006
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.7777393708952645,0.06844106463878327,0.006
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.7777393708952645,0.06844106463878327,0.006
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,Charger,Smartwatch,cross_category,0.7777393708952645,0.06844106463878327,0.006
Mi Fast Charger 20W,Lenovo Tab M10 Tablet,Charger,Tablet,cross_category,0.7777393708952645,0.06844106463878327,0.006
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8391999627022239,0.07468879668049792,0.006
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,Laptop,Charger,cross_category,0.8391999627022239,0.07468879668049792,0.006
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.8391999627022239,0.07468879668049792,0.006
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,Tablet,Charger,cross_category,0.8391999627022239,0.07468879668049792,0.006
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,Charger,Smartwatch,cross_category,0.7813319539448219,0.07045009784735812,0.006
Mi Fast Charger 20W,Dell Inspiron 3501 Laptop,Charger,Laptop,cross_category,0.7813319539448219,0.07045009784735812,0.006
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.7813319539448219,0.07045009784735812,0.006
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.7813319539448219,0.07045009784735812,0.006
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.7516171156123781,0.22147651006711408,0.0055
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.7516171156123781,0.22147651006711408,0.0055
Lenovo Tab M10 Tablet,Samsung Galaxy A52 Smartphone,Tablet,Smartphone,cross_category,0.7516171156123781,0.22147651006711408,0.0055
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.7776294085303589,0.2275862068965517,0.0055
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.7776294085303589,0.2275862068965517,0.0055
Samsung Galaxy A52 Smartphone,Lenovo Tab M10 Tablet,Smartphone,Tablet,cross_category,0.7776294085303589,0.2275862068965517,0.0055
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8235073928504585,0.2408759124087591,0.0055
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.8235073928504585,0.2408759124087591,0.0055
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.8235073928504585,0.2408759124087591,0.0055
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8481764206955046,0.25190839694656486,0.0055
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.8481764206955046,0.25190839694656486,0.0055
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.8481764206955046,0.25190839694656486,0.0055
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.7190351855147094,0.060998151571164505,0.0055
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.7190351855147094,0.060998151571164505,0.0055
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.7190351855147094,0.060998151571164505,0.0055
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.7190351855147094,0.060998151571164505,0.0055
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.732421875,0.0625,0.0055
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.732421875,0.0625,0.0055
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.732421875,0.0625,0.0055
Lenovo Tab M10 Tablet,Samsung Galaxy A52 Smartphone,Tablet,Smartphone,cross_category,0.732421875,0.0625,0.0055
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8134423400846308,0.06534653465346535,0.0055
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.8134423400846308,0.06534653465346535,0.0055
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.8134423400846308,0.06534653465346535,0.0055
Samsung Galaxy A52 Smartphone,Lenovo Tab M10 Tablet,Smartphone,Tablet,cross_category,0.8134423400846308,0.06534653465346535,0.0055
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8134423400846308,0.06846473029045642,0.0055
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.8134423400846308,0.06846473029045642,0.0055
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.8134423400846308,0.06846473029045642,0.0055
Lenovo Tab M10 Tablet,Samsung Galaxy A52 Smartphone,Tablet,Smartphone,cross_category,0.8134423400846308,0.06846473029045642,0.0055
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.732421875,0.064453125,0.0055
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.732421875,0.064453125,0.0055
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.732421875,0.064453125,0.0055
Samsung Galaxy A52 Smartphone,Lenovo Tab M10 Tablet,Smartphone,Tablet,cross_category,0.732421875,0.064453125,0.0055
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.7190351855147094,0.06483300589390963,0.0055
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.7190351855147094,0.06483300589390963,0.0055
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.7190351855147094,0.06483300589390963,0.0055
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.7190351855147094,0.06483300589390963,0.0055
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.8657496133725018,0.26174496644295303,0.0065
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.8657496133725018,0.26174496644295303,0.0065
Lenovo Tab M10 Tablet,Xiaomi Redmi Note 11 Smartphone,Tablet,Smartphone,cross_category,0.8657496133725018,0.26174496644295303,0.0065
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.8380968754029311,0.24528301886792453,0.0065
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.8380968754029311,0.24528301886792453,0.0065
Xiaomi Redmi Note 11 Smartphone,Lenovo Tab M10 Tablet,Smartphone,Tablet,cross_category,0.8380968754029311,0.24528301886792453,0.0065
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8333333333333333,0.24374999999999997,0.0065
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.8333333333333333,0.24374999999999997,0.0065
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.8333333333333333,0.24374999999999997,0.0065
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.9655377302436126,0.2867647058823529,0.0065
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.9655377302436126,0.2867647058823529,0.0065
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.9655377302436126,0.2867647058823529,0.0065
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.8286060297023392,0.07208872458410351,0.0065
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.8286060297023392,0.07208872458410351,0.0065
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.8286060297023392,0.07208872458410351,0.0065
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.8286060297023392,0.07208872458410351,0.0065
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8622214361513972,0.07386363636363637,0.0065
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.8622214361513972,0.07386363636363637,0.0065
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.8622214361513972,0.07386363636363637,0.0065
Lenovo Tab M10 Tablet,Xiaomi Redmi Note 11 Smartphone,Tablet,Smartphone,cross_category,0.8622214361513972,0.07386363636363637,0.0065
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8638383957708834,0.0693950177935943,0.0065
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.8638383957708834,0.0693950177935943,0.0065
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.8638383957708834,0.0693950177935943,0.0065
Xiaomi Redmi Note 11 Smartphone,Lenovo Tab M10 Tablet,Smartphone,Tablet,cross_category,0.8638383957708834,0.0693950177935943,0.0065
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8638383957708834,0.08091286307053941,0.0065
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.8638383957708834,0.08091286307053941,0.0065
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.8638383957708834,0.08091286307053941,0.0065
Lenovo Tab M10 Tablet,Xiaomi Redmi Note 11 Smartphone,Tablet,Smartphone,cross_category,0.8638383957708834,0.08091286307053941,0.0065
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8622214361513972,0.07587548638132295,0.0065
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.8622214361513972,0.07587548638132295,0.0065
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.8622214361513972,0.07587548638132295,0.0065
Xiaomi Redmi Note 11 Smartphone,Lenovo Tab M10 Tablet,Smartphone,Tablet,cross_category,0.8622214361513972,0.07587548638132295,0.0065
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.8286060297023392,0.07471264367816093,0.0065
